"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NM_001106108",9.42529996535627,-0.27215491614793,0.394168145951291,-0.684893078269436,0.493411394129576,0.724824203519726
"NM_001008888",4917.98582134163,0.0561668726641715,0.228301046432299,0.24602048204543,0.805666377313128,0.91201622537109
"NM_001109120",113.542243368869,-1.44974911704986,0.237347863964008,-6.0657783046389,1.31316164253297e-09,1.49808729239896e-07
"NM_001137626",227.671790243772,0.375318668471843,0.203164737187624,1.84778199849063,0.0646338860983276,0.228097742714477
"NM_001271205",153.296658560358,-0.868079810237006,0.377246577285111,-2.30559004104965,0.0211335502839542,0.112868661892972
"NM_024001",429.75646312883,0.278016321576342,0.273670415469058,1.0160018391906,0.309628510729351,0.563915256703588
"NM_022851",3675.49867552498,-0.849318728070823,0.326490592433568,-2.60250101006907,0.00925465425588719,0.0651890541028947
"NM_001034947",892.230177634029,0.454413747830883,0.202196670788785,2.24747482721045,0.0246096975855671,0.124865159780782
"NM_001106111",278.009790416288,-0.437901220781927,0.252818979719131,-1.73171141463443,0.0833249572657079,0.268044760785559
"NM_001106112",51.8073550093429,0.00870873886999138,0.305057575437293,0.0285455675593522,0.977227025164615,0.990962570755473
"NM_001305277",2840.02792567373,0.269872645903614,0.179845603622279,1.50058208625353,0.1334636875286,0.351256552032965
"NM_133554",524.54720674447,0.0582385057753334,0.386030240008874,0.15086165512388,0.880084849000402,0.949499750320605
"NM_001271214",1517.93075487719,-0.967979564297304,0.346533016261549,-2.79626969811442,0.00516962405250628,0.0435365751636487
"NM_053301",137.440326879479,-0.224220319602593,0.234108117570735,-0.957582525896076,0.338273314024227,0.594110541901355
"NM_001107352",2294.0743344342,-0.217352543393937,0.336348542050384,-0.646230675831827,0.518129975988302,0.739148671074609
"NM_001106113",33.2530397128239,-0.201341427286277,0.31625646398815,-0.635539016592101,0.525076928492607,0.744077511934843
"NM_153622",3876.52426378558,-0.0486149371134857,0.386438330502693,-0.125803914627311,0.899887142971784,0.960405319066106
"NM_001107353",3357.06012789235,-0.570387437131033,0.381488341456404,-1.49764604319469,0.134225237400075,0.352225866034914
"NM_001025674",332.480406324748,0.242809481722947,0.194953329299112,1.24540077345296,0.212984469141668,0.456230378536914
"NM_001135084",202.873866877901,0.0404408019180306,0.254538691646006,0.15894971911247,0.873708488409176,0.946496146131762
"NM_022686",916.670442309251,0.851159690520877,0.2816924185978,3.02224108945326,0.0025091062354488,0.0260222770398092
"NM_001100574",243.901411362401,-0.149240989943783,0.289261930624326,-0.516066911901131,0.605807676701429,0.800844313747224
"NR_128670",136.923015634257,-0.0704283880510004,0.246609290046335,-0.285697114732965,0.775110114745249,0.897659242615177
"NM_001012053",725.441938520839,0.348379510214756,0.225632105168168,1.54416838288697,0.122547546121754,0.335339056721892
"NM_001134974",899.837039628695,0.40180961825115,0.180874726117152,2.22149698969593,0.0263173183742919,0.130646303042681
"NM_001008298",472.038461771126,0.101725920808547,0.163753184677047,0.621264933068485,0.534425322281231,0.75003568432913
"NM_001107356",1031.45542513971,0.838691962518889,0.29677225812618,2.82674970638617,0.00470230661149354,0.0408764532307836
"NM_031093",329.667804475462,-0.194745612881848,0.168007995711,-1.15903073405658,0.246443657602078,0.495669313871017
"NM_001109452",267.531508397035,-0.0922717160876212,0.184125789160649,-0.50108872607555,0.616308680818234,0.806232410955447
"NM_017128",361.999528251565,-2.53888434124838,0.363525807777889,-7.03576424319448,1.98171767966247e-12,3.91601568627587e-10
"NM_017279",1405.62419802139,0.352876946902386,0.174429322474684,2.02311834738907,0.0430609473622448,0.179062850216774
"NM_001014010",806.512670989745,0.799571825469342,0.19465330065092,4.10784364306692,3.99370309003726e-05,0.00110210270310105
"NM_001106116",588.401089877736,0.143740976653848,0.157371570195336,0.913432867469261,0.361014925967049,0.614113349787575
"NM_001007626",274.45655096681,-0.0155139785576746,0.27621863601599,-0.0561777061522146,0.95520024102367,0.982912950266685
"NM_001144851",590.779656751614,0.261256784150861,0.223855778340518,1.16717520392322,0.243139622376198,0.491789994738624
"NM_057202",1001.01714079062,0.28869580293358,0.171128518565079,1.68709059804232,0.0915859326308071,0.283680863521855
"NM_001308265",586.646864029738,0.114038554316662,0.232464880125345,0.490547463311143,0.623746552226926,0.810518946329634
"NM_053847",203.375533997707,1.42204136643209,0.343007189521422,4.15005131417904,3.32400747728939e-05,0.000948027493393927
"NM_139082",163.244364012699,-0.227333192877602,0.327417114433692,-0.694476621809328,0.487383356895787,0.720441552032171
"NM_001108417",1392.9603789089,-0.13680085124666,0.170696553244994,-0.80142537618315,0.422885429240173,0.672081900616649
"NM_001012468",1627.68316291534,0.218505679208574,0.218335573409764,1.00081676863005,0.31691540108987,0.571690458200595
"NM_001044251",1720.48143835154,-0.930938822846902,0.200668666040632,-4.63838427297389,3.51143461853759e-06,0.000140051898446238
"NM_001191893",1284.97168753578,-0.112755651742315,0.295292648546949,-0.381836851770271,0.702582382353894,0.859888874293064
"NM_001105978",95.2654664387357,-0.167545621333029,0.262131013170737,-0.63940720231932,0.522558064791937,0.742504820876679
"NM_053862",3541.78354620903,-0.326488053962069,0.232176751196293,-1.40618895733418,0.159668022345793,0.387406896155115
"NM_001108418",818.695535189856,0.873644361561656,0.184482391923191,4.73558530579303,2.18423805723824e-06,9.36851873697609e-05
"NM_001170325",39.6057164893577,-0.15249541899539,0.390519718730075,-0.390567075464749,0.696117266319552,0.855728818281213
"NM_053539",1928.58485996141,-0.534467504688418,0.393014368163543,-1.36470995964897,0.172344228065579,0.405778984632702
"NM_206847",78.7550013225922,-0.723059729322686,0.388749986187197,-1.86254672193671,0.0625260661620751,0.224366235467226
"NM_031642",2732.23820536007,1.14286860684753,0.379754503146395,3.02826892167921,0.00245959103056326,0.0256639321874139
"NM_001164396",236.662157530921,-0.731180845602064,0.394575734317749,-1.87612700657427,0.0606378420936807,0.219933910392878
"NM_001008342",1730.01828937893,-0.671072977024415,0.313977142333948,-2.13762469616061,0.032547215708657,0.150383085190814
"NM_001135744",63.8807011556305,-1.41243070115412,0.381053236406984,-3.71579363816264,0.000202566862917781,0.00393264018429502
"NM_001170342",1373.45272628299,-0.506065201975104,0.343374646791251,-1.47425270006826,0.140413565322611,0.359709636714996
"NM_001033697",1353.68791136032,-1.5941557515788,0.391318552283285,-4.1893552897306,2.7974811119257e-05,0.000829944396369162
"NM_001100576",220.607408407253,-0.0824085091544964,0.285931997743851,-0.288263351422437,0.773145158317225,0.896534037717532
"NM_138510",210.813998487071,-0.509891006486051,0.249869116411738,-2.03994499214664,0.0413558048313995,0.174917122192059
"NM_001014240",11497.7841426588,-0.852759574839153,0.278603871968369,-3.06115856758876,0.00220482295175237,0.0237365579969081
"NM_001109900",319.258616694084,-0.0362236863284077,0.224237864788427,-0.161539889377563,0.871668196706141,0.944873410202537
"NM_001039023",4151.19230178754,0.993034356893817,0.218027533732306,4.5546138821833,5.24818870203375e-06,0.000198891973207896
"NM_001108420",553.889095623704,-0.0856269440585951,0.169778547184553,-0.504331636109803,0.614028349739853,0.804789496413741
"NM_001106119",1423.70550288696,0.033796807843079,0.180665139191577,0.187071263626347,0.851604758700793,0.934904454105772
"NM_001033698",70.0383240325265,0.105190441409464,0.309539537340568,0.339959540250594,0.733886997335928,0.875324472880302
"NM_013163",7.17603548793639,-0.164068682223405,0.393685304980233,-0.41291235001973,0.679670832385372,0.844562771179557
"NM_001013058",795.596905056389,0.520092202703739,0.172277499897179,3.01906178487064,0.00253558815671418,0.0261987101234352
"NM_053825",6626.62456340121,-0.0330634279850307,0.221691651718636,-0.149141515909087,0.88144196724713,0.949667686647527
"NM_001109529",202.588565744722,0.392321910828163,0.234411987885023,1.67326620305524,0.0942749026268912,0.288263777169066
"NM_001025720",11304.7404387952,-0.732795469240483,0.279771844620727,-2.61946661348542,0.00880673928218968,0.0634062309022193
"NM_053877",861.918639788279,-0.00903635851804329,0.151153708535775,-0.0597813820008168,0.952329754063571,0.982751101719581
"NM_001007733",314.548649316558,-0.536118840307867,0.301498757956976,-1.77769615588855,0.0754537713845019,0.251876752380362
"NM_145081",5026.87109001675,-0.00886933316188613,0.209950010530272,-0.042244564389533,0.96630373700362,0.987087339950343
"NM_001106121",21.641561133144,1.34629290698218,0.380535784120247,3.51311364286415,0.000442888004944854,0.0071132056062696
"NM_001107366",268.597189872926,0.659300478869654,0.339951351099958,1.93882294884964,0.0525229007191544,0.201671901234616
"NM_001104630",1691.74982379996,-0.261606510270938,0.15251666895202,-1.7152215139032,0.0863046219150735,0.273729814008447
"NM_053674",36863.2733526698,1.10071564404975,0.286365925686741,3.84470218540474,0.000120698934084006,0.00260361482373023
"NM_138523",1122.70121192285,0.152741200517932,0.160150420757539,0.953725774327541,0.340222469974585,0.595209714966828
"NM_001025034",3003.64408304939,0.636085539681933,0.252977630701116,2.51447218641071,0.0119210705301681,0.0761784528624044
"NM_001108883",28.9064687986831,-0.0319240309001003,0.352680579192999,-0.090569806163391,0.927834424490515,0.973343437011887
"NM_147145",185.818075976016,0.187904733054947,0.286618817010934,0.655776967856698,0.511967637804115,0.735359862900382
"NM_207590",63.5676102905078,0.418646654468794,0.383859219252097,1.09060563147941,0.275446450522038,0.529458124279464
"NM_001033063",138.121503720515,0.203745648895866,0.297261385161775,0.684965936035244,0.493365416564614,0.724824203519726
"NM_022224",224.286744448782,-0.580697179899237,0.273662479090006,-2.12073078002544,0.033944464717597,0.154199280199067
"NM_031140",1094.88589598738,-0.956380170305408,0.327941544799395,-2.91745962750889,0.00352895329783338,0.0332635410509576
"NM_001101001",83.3939561450409,-0.396668612062016,0.323432715685363,-1.22517546990811,0.220509114722599,0.464003953596957
"NM_001109121",744.199783918724,0.508427794030791,0.20983965663926,2.42296057752408,0.0153945971891309,0.0909538774665896
"NM_001107367",65.2639153534517,-0.621943319267054,0.287998314104965,-2.15491024522481,0.0311688585082605,0.146687537800434
"NM_198732",1210.81961638535,0.051642253905582,0.177903153193282,0.290294308011576,0.77159109300822,0.895757951598062
"NM_001107368",393.54329688466,0.379953255183934,0.175252138744927,2.1683346687713,0.0301332324803012,0.143297959014617
"NM_001031660",698.456752495497,-0.364605728678011,0.22876398783862,-1.59371732213591,0.110999362672867,0.316222187185383
"NM_001106126",5.7638877703522,0.225912647299834,0.39367674397311,0.578979225935439,0.562603190575339,0.768899367779038
"NM_001025035",254.31017908355,1.05443499287568,0.30544192272453,3.45321015998898,0.000553957244636004,0.00844365133490636
