"","geneid","SRR1177981","SRR1177982","SRR1177983","SRR1178008","SRR1178009","SRR1178010","SRR1178014","SRR1178021","SRR1178047"
"4842","NM_199500","338","442","346","423","770","486","712","844","1057"
"4843","NM_130423","8","15","4","5","3","8","8","8","26"
"4844","NM_001276714","734","716","832","796","1049","802","1044","1242","1379"
"4845","NR_032141","0","0","0","0","0","0","0","0","0"
"4846","NM_001107794","71","80","60","112","49","35","215","291","294"
"4847","NM_012962","798","1081","866","1761","1353","1481","2318","3709","4258"
"4848","NM_001025733","26","72","33","54","36","145","44","31","124"
"4849","NM_001004230","874","938","784","990","820","1496","1416","2465","2078"
"4850","NM_001256465","192","243","220","265","141","239","356","315","390"
"4851","NM_001106533","1341","1945","1446","1656","1478","1292","2405","2054","2794"
"4852","NM_001106534","0","0","0","0","0","0","0","0","0"
"4853","NM_001037657","291","275","334","282","550","348","358","661","437"
"4854","NM_031792","4","10","0","3","3","0","10","6","2"
"4855","NM_001195490","540","696","527","598","683","865","950","931","835"
"4856","NM_001013207","3087","3791","3216","3876","4172","3232","3943","4553","5089"
"4857","NM_001304368","52","33","35","39","76","46","56","67","37"
"4858","NM_001108599","635","938","639","594","538","606","875","588","998"
"4859","NM_001106535","291","383","359","502","486","413","491","633","549"
"4860","NM_173145","189","224","139","259","181","218","266","337","377"
"4861","NM_001172118","2","2","4","0","4","2","3","2","4"
"4862","NM_001134983","2","3","2","2","2","4","1","6","7"
"4863","NM_001013922","1276","1557","1656","1682","2946","2236","2834","3578","4136"
"4864","NM_001025768","34","56","45","31","6","8","29","39","75"
"4865","NM_001191066","108","131","110","51","24","72","107","119","269"
"4866","NM_031577","0","0","0","0","0","0","0","0","0"
"4867","NM_001173380","288","410","320","384","336","388","494","648","620"
"4868","NM_031977","69","55","36","85","19","82","70","59","113"
"4869","NM_181687","0","0","0","0","0","0","0","0","0"
"4870","NM_133582","600","666","610","767","1323","776","1205","1278","1483"
"4871","NM_053601","0","0","0","0","0","0","0","0","0"
"4872","NM_001270867","0","0","0","0","0","0","0","0","0"
"4873","NR_073089","4","1","4","9","9","0","5","6","5"
"4874","NM_001134619","431","478","656","421","583","552","598","778","732"
"4875","NM_019386","2396","2897","2362","2771","2632","5046","6164","6806","11381"
"4876","NM_001004079","0","0","0","0","0","0","2","1","0"
"4877","NM_001258011","2","0","4","0","2","0","0","2","3"
"4878","NM_001108600","97","141","113","137","93","98","158","187","253"
"4879","NM_031782","0","0","0","0","0","0","0","0","0"
"4880","NM_001107796","60","46","20","10","2","2","42","35","102"
"4881","NM_019316","1318","1164","831","1007","1542","309","491","388","311"
"4882","NM_022615","494","347","617","653","486","598","393","668","663"
"4883","NM_001047097","599","539","734","898","763","846","506","905","610"
"4884","NM_013187","1285","1529","1292","1098","1227","1119","1339","1554","1729"
"4885","NM_001014184","466","541","404","556","790","684","777","1393","1575"
"4886","NM_001109901","0","0","0","0","0","0","2","6","10"
"4887","NM_001014185","1814","1807","1894","1306","1232","1940","2553","2656","3562"
"4888","NM_001177685","0","0","0","0","1","0","0","0","0"
"4889","NM_001308389","0","0","0","0","0","0","0","0","0"
"4890","NM_001106536","27","40","49","4","0","2","39","50","113"
"4891","NM_001107798","2","0","0","0","0","0","2","1","2"
"4892","NM_001107799","896","884","1276","1420","708","560","1667","2969","1388"
"4893","NM_201560","232","351","306","352","440","348","511","542","858"
"4894","NM_001270933","0","0","0","0","0","0","0","0","0"
"4895","NM_001108962","2","0","0","1","0","0","0","0","0"
"4896","NM_022180","97","129","199","118","194","149","233","193","153"
"4897","NM_001270931","0","0","0","0","0","0","0","0","0"
"4898","NM_153469","379","485","356","408","455","558","519","553","580"
"4899","NM_130399","56","62","52","57","24","64","111","77","113"
"4900","NM_001008312","2884","3392","3033","3123","3045","3187","4288","3871","4468"
"4901","NM_031590","8","14","16","2","2","4","10","6","14"
"4902","NM_130813","0","0","0","0","0","0","0","0","0"
"4903","NM_001044244","165","160","163","198","132","153","250","261","369"
"4904","NM_012710","0","0","0","0","0","2","0","0","0"
"4905","NM_053954","2","0","0","1","0","0","2","0","0"
"4906","NM_001106538","0","0","0","0","0","0","0","0","0"
"4907","NM_001009179","0","0","0","0","2","0","3","1","0"
"4908","NM_001008866","0","0","0","0","0","0","0","0","0"
"4909","NM_001008869","0","0","0","0","0","0","0","0","0"
"4910","NM_133516","0","0","0","0","0","0","0","0","0"
"4911","NM_001102417","0","0","0","0","0","0","0","0","0"
"4912","NM_001102403","0","0","0","0","0","0","0","0","0"
"4913","NM_012662","0","0","0","0","0","0","0","0","0"
"4914","NM_001007605","0","0","0","0","0","0","0","0","0"
"4915","NM_001008872","10","0","0","3","7","10","1","6","3"
"4916","NM_001106539","0","0","2","2","2","0","2","4","15"
"4917","NM_001108604","7","6","5","6","4","2","9","18","62"
"4918","NM_001008873","0","0","0","0","0","0","0","0","0"
"4919","NM_053372","58","2","18","23","107","167","38","80","55"
"4920","NM_001047111","122","94","76","93","39","120","156","196","283"
"4921","NM_001106540","885","975","895","783","889","859","1661","1773","1882"
"4922","NM_001253678","0","0","0","0","0","0","0","0","0"
"4923","NM_001109457","3","1","0","2","2","0","4","1","4"
"4924","NM_001253677","0","0","0","0","5","2","0","0","0"
"4925","NM_001246283","13","2","0","2","0","0","1","1","0"
"4926","NM_001109461","0","0","0","0","0","0","0","0","0"
"4927","NM_001008868","0","0","0","0","0","0","0","0","0"
"4928","NM_001305428","0","0","0","0","0","0","0","0","0"
"4929","NM_001008867","0","0","0","0","0","0","0","0","2"
"4930","NM_001106542","103","80","32","6","4","6","39","22","132"
"4931","NM_134400","303","390","316","441","505","412","508","657","669"
"4932","NM_001037351","0","0","2","4","50","32","0","0","2"
"4933","NM_001106541","38","30","18","48","44","44","41","43","35"
"4934","NM_001008881","0","0","0","0","0","1","0","0","0"
"4935","NM_130756","166","268","220","262","293","253","460","457","434"
"4936","NM_001025769","12","30","32","18","17","14","25","24","24"
"4937","NM_001107802","135","195","155","127","82","77","98","134","102"
"4938","NM_001168543","943","710","524","896","537","457","332","414","471"
"4939","NM_001108605","291","407","304","456","388","347","440","597","636"
"4940","NM_001011959","4997","7086","5234","4079","5113","3933","5310","5941","5742"
"4941","NM_001106543","309","327","343","335","397","441","475","765","746"
"4942","NM_031055","6","2","4","4","14","12","17","22","42"
"4943","NM_134363","32","33","30","16","38","30","28","30","20"
"4944","NM_001107803","354","537","463","470","2129","454","2265","3714","946"
"4945","NM_001134955","377","403","416","474","384","441","563","575","807"
"4946","NM_001108963","6","1","0","4","2","2","7","17","5"
"4947","NM_181083","1026","931","1093","1557","1740","1125","1676","2347","2019"
"4948","NM_001108606","44","30","34","59","68","61","36","50","98"
"4949","NM_001135801","316","355","346","620","461","495","734","1035","1417"
"4950","NM_053436","0","0","0","0","0","0","0","0","0"
"4951","NM_001109907","0","0","0","0","0","0","0","0","0"
"4952","NR_110672","128","190","144","160","324","230","631","960","1253"
"4953","NM_031557","42","64","90","80","10","14","8","96","27"
"4954","NM_001108608","108","91","131","89","53","88","178","264","485"
"4955","NM_053805","24","38","38","36","32","36","33","16","40"
"4956","NM_053675","176","193","207","243","259","185","288","461","418"
"4957","NM_001001517","964","934","822","1029","824","834","1212","1367","1594"
"4958","NM_001301715","0","0","0","0","0","0","0","0","0"
"4959","NM_001301720","0","0","0","0","0","0","0","0","0"
"4960","NM_024125","0","0","0","0","0","0","0","0","0"
"4961","NM_001110345","129","136","131","141","102","145","78","172","274"
"4962","NM_001113752","154","197","162","136","182","188","183","211","214"
"4963","NM_012637","244","264","269","471","413","515","345","436","493"
"4964","NM_001108609","100","112","188","322","180","144","286","311","447"
"4965","NM_001347532","1731","1819","1974","2119","1776","1850","2022","2194","2158"
"4966","NM_001107804","98","124","127","310","98","161","220","335","342"
"4967","NM_001106545","0","5","0","0","0","0","0","0","0"
"4968","NM_001107805","46","61","44","46","22","37","59","86","103"
"4969","NM_001106546","0","0","0","2","6","4","0","4","2"
"4970","NM_001107813","232","280","233","309","239","357","368","519","509"
"4971","NM_145670","0","0","0","2","0","0","0","0","2"
"4972","NM_201635","0","0","0","0","0","0","0","0","0"
"4973","NM_001109344","0","0","0","0","0","0","0","0","0"
"4974","NM_001109210","0","0","0","0","0","0","0","0","0"
"4975","NM_001025270","0","0","0","0","0","0","0","0","0"
"4976","NM_001106547","1431","1743","1799","1898","2461","1910","1940","1854","1228"
"4977","NM_001013161","477","486","573","638","552","520","679","778","741"
"4978","NM_153296","221","188","155","84","116","102","139","177","265"
"4979","NM_001106548","0","0","0","0","0","0","0","0","0"
"4980","NM_001033890","898","1175","906","1258","1120","1133","1413","1748","1674"
"4981","NM_201420","0","0","0","0","0","0","0","0","0"
"4982","NM_001191856","49","57","62","86","43","12","103","70","182"
"4983","NM_001033708","248","295","226","345","324","304","548","668","972"
"4984","NM_001108965","178","240","234","166","272","153","255","298","371"
"4985","NM_001108964","0","0","0","0","0","0","0","0","2"
"4986","NM_133564","26","6","6","22","0","5","28","12","51"
"4987","NM_198780","32920","61987","37089","25333","100097","26261","10743","7311","10970"
"4988","NM_001109542","0","0","0","0","0","0","0","0","0"
"4989","NM_001108966","555","668","756","685","735","688","692","793","827"
"4990","NM_021847","294","380","342","263","320","370","608","640","736"
"4991","NM_001107806","860","1174","985","1221","1183","1171","2399","2676","2714"
"4992","NM_001159656","0","0","0","0","0","0","0","0","0"
"4993","NR_031942","0","0","0","0","0","0","0","0","0"
"4994","NM_001159653","0","0","0","0","0","0","0","0","0"
"4995","NR_031940","0","0","0","0","0","0","0","0","0"
"4996","NM_001171096","0","2","0","0","0","0","0","0","2"
"4997","NM_001077650","0","0","0","0","0","0","0","0","0"
"4998","NM_130735","0","4","4","4","3","1","5","3","6"
"4999","NM_001109564","62","45","44","86","36","42","60","44","48"
"5000","NM_001134551","11","10","8","9","6","10","21","8","13"
"5001","NM_001191745","0","0","0","0","0","0","0","0","0"
"5002","NM_053506","0","0","0","0","0","0","0","0","0"
"5003","NM_001270569","0","0","0","0","0","0","0","0","0"
"5004","NM_001270568","0","0","0","0","0","0","0","0","0"
"5005","NM_001270567","0","0","0","0","0","0","0","0","0"
"5006","NM_001270566","0","0","0","0","0","0","0","0","0"
"5007","NM_001270565","0","0","0","0","0","0","0","0","0"
"5008","NM_001270564","0","0","0","0","0","0","0","0","0"
"5009","NR_073042","0","0","0","0","0","0","0","0","0"
"5010","NM_138918","69","74","65","54","64","82","106","120","125"
"5011","NM_001270570","0","0","0","0","0","0","0","0","0"
"5012","NM_001013924","305","436","376","361","341","328","629","640","745"
"5013","NM_001008217","1448","1832","1665","1989","2321","2358","3856","4799","4893"
"5014","NM_001191609","82","142","146","158","477","80","126","320","466"
"5015","NM_031111","292","480","294","379","512","471","101","932","993"
"5016","NM_031708","1014","1443","1494","2335","2398","1707","2882","3334","3174"
"5017","NM_001024316","0","2","0","0","2","0","0","0","0"
"5018","NM_133608","6","6","2","16","0","2","15","10","9"
"5019","NM_053340","808","934","860","1363","1146","978","1040","1487","1780"
"5020","NM_001173739","209","278","226","255","271","278","387","423","516"
"5021","NM_001108613","702","771","758","466","267","1438","967","1385","1168"
"5022","NM_198743","898","982","963","920","989","1167","1458","1510","1632"
"5023","NM_001109211","0","0","0","0","0","0","0","0","0"
"5024","NM_001305210","0","0","0","0","0","0","0","0","0"
"5025","NM_001106550","11","0","0","0","0","4","0","8","5"
"5026","NR_031865","0","0","0","0","0","0","0","0","0"
"5027","NM_145090","526","549","592","867","767","964","939","1457","1477"
"5028","NM_001024756","751","955","970","1249","917","1157","1026","1388","1304"
"5029","NM_024354","0","0","0","0","0","0","0","0","0"
"5030","NM_001305276","2835","2428","2801","3717","1814","1801","3066","2112","4632"
"5031","NM_012660","8","4","8","9","12","6","4","16","13"
"5032","NM_001134620","0","0","0","0","0","0","0","0","0"
"5033","NM_001108968","64","40","45","60","4","12","21","4","31"
"5034","NM_001011961","42","44","29","74","7","106","110","102","771"
"5035","NM_001009316","1183","1495","1247","1384","575","1015","1665","1588","2322"
"5036","NM_053980","184","204","160","279","173","229","477","609","743"
"5037","NM_031803","150","166","199","200","212","162","205","172","194"
"5038","NM_001191857","967","1112","1188","729","843","298","1850","1296","1481"
"5039","NM_001009656","244","283","350","333","263","360","379","463","548"
"5040","NM_024346","6","12","14","0","0","0","6","0","8"
"5041","NM_001107808","69","67","67","117","74","86","80","88","79"
"5042","NM_001014052","0","2","0","2","0","2","0","2","0"
"5043","NM_198744","295","307","296","349","324","418","550","758","897"
"5044","NM_001109212","250","302","278","264","269","363","537","636","829"
"5045","NM_001107809","895","1123","891","811","719","877","822","1074","1022"
"5046","NM_001191967","40","70","59","48","49","62","55","96","80"
"5047","NM_001109213","12","4","0","2","0","2","3","2","8"
"5048","NM_057098","5","2","7","13","18","7","18","2","23"
"5049","NM_001106551","0","0","0","0","0","0","0","0","0"
"5050","NM_001318948","0","0","0","0","0","0","0","0","0"
"5051","NM_001318947","0","0","0","0","0","0","0","0","0"
"5052","NM_021661","42","33","28","63","34","50","53","54","149"
"5053","NM_031569","0","0","0","0","0","0","0","0","0"
"5054","NM_001024781","108","84","56","108","41","85","137","102","118"
"5055","NM_001014259","236","310","334","278","357","388","557","746","387"
"5056","NM_001107810","966","1249","974","791","722","755","918","855","904"
